20191114_1129_32-2_R_A__open_field__q4,no_bg_sub_area_min_10
20191114_1145_39-1_L_A__novel_object__q1,int_max_150
20191114_1145_39-1_L_A__novel_object__q2,int_max_160_area_min_25
20191114_1145_39-1_L_A__novel_object__q3,no_bg_sub_int_max_180_area_min_100
20191114_1145_39-1_L_A__novel_object__q4,int_max_140
20191114_1145_39-1_L_A__open_field__q1,no_bg_sub_area_min_10
20191114_1145_39-1_L_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191114_1145_39-1_L_A__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191114_1145_39-1_L_A__open_field__q4,no_bg_sub_area_min_10
20191114_1201_55-2_R_A__novel_object__q1,default
20191114_1201_55-2_R_A__novel_object__q2,int_max_150
20191114_1201_55-2_R_A__novel_object__q3,int_max_140
20191114_1201_55-2_R_A__novel_object__q4,int_max_150
20191114_1201_55-2_R_A__open_field__q1,no_bg_sub_area_min_10
20191114_1201_55-2_R_A__open_field__q2,no_bg_sub_area_min_10
20191114_1201_55-2_R_A__open_field__q3,no_bg_sub_area_min_10
20191114_1201_55-2_R_A__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191114_1217_40-1_L_A__novel_object__q1,int_max_160_area_min_25
20191114_1217_40-1_L_A__novel_object__q2,int_max_160_area_min_25
20191114_1217_40-1_L_A__novel_object__q3,int_max_140
20191114_1217_40-1_L_A__novel_object__q4,int_max_140
20191114_1217_40-1_L_A__open_field__q1,no_bg_sub_area_min_10
20191114_1217_40-1_L_A__open_field__q2,default
20191114_1217_40-1_L_A__open_field__q3,no_bg_sub_area_min_10
20191114_1217_40-1_L_A__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191114_1233_47-1_R_A__novel_object__q1,no_bg_sub_int_max_180_area_min_100
20191114_1233_47-1_R_A__novel_object__q2,int_max_140
20191114_1233_47-1_R_A__novel_object__q3,no_bg_sub
20191114_1233_47-1_R_A__novel_object__q4,no_bg_sub_int_max_180
20191114_1233_47-1_R_A__open_field__q1,no_bg_sub_area_min_10
20191114_1233_47-1_R_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191114_1233_47-1_R_A__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191114_1233_47-1_R_A__open_field__q4,default
20191114_1249_49-1_L_A__novel_object__q1,int_max_140
20191114_1249_49-1_L_A__novel_object__q2,int_max_160_area_min_25
20191114_1249_49-1_L_A__novel_object__q3,int_max_160_area_min_25
20191114_1249_49-1_L_A__novel_object__q4,area_min_25
20191114_1249_49-1_L_A__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191114_1249_49-1_L_A__open_field__q2,no_bg_sub_area_min_10
20191114_1249_49-1_L_A__open_field__q3,no_bg_sub_area_min_10
20191114_1249_49-1_L_A__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191114_1305_50-2_R_A__novel_object__q1,no_bg_sub
20191114_1305_50-2_R_A__novel_object__q2,int_max_140
20191114_1305_50-2_R_A__novel_object__q3,int_max_140
20191114_1305_50-2_R_A__novel_object__q4,area_min_25
20191114_1305_50-2_R_A__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191114_1305_50-2_R_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191114_1305_50-2_R_A__open_field__q3,no_bg_sub_area_min_10
20191114_1305_50-2_R_A__open_field__q4,no_bg_sub_area_min_10
20191114_1321_iCab_L_A__novel_object__q1,int_max_160_area_min_25
20191114_1321_iCab_L_A__novel_object__q2,int_max_160_area_min_25
20191114_1321_iCab_L_A__novel_object__q3,int_max_160_area_min_25
20191114_1321_iCab_L_A__novel_object__q4,int_max_140
20191114_1321_iCab_L_A__open_field__q1,no_bg_sub_area_min_10
20191114_1321_iCab_L_A__open_field__q2,no_bg_sub_area_min_10
20191114_1321_iCab_L_A__open_field__q3,no_bg_sub_area_min_10
20191114_1321_iCab_L_A__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191114_1337_60-1_R_A__novel_object__q1,int_max_160_area_min_25
20191114_1337_60-1_R_A__novel_object__q2,int_max_160_area_min_25
20191114_1337_60-1_R_A__novel_object__q3,int_max_160_area_min_25
20191114_1337_60-1_R_A__novel_object__q4,int_max_160_area_min_25
20191114_1337_60-1_R_A__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191114_1337_60-1_R_A__open_field__q2,no_bg_sub_area_min_10
20191114_1337_60-1_R_A__open_field__q3,no_bg_sub_area_min_10
20191114_1337_60-1_R_A__open_field__q4,no_bg_sub
20191114_1353_61-1_L_A__novel_object__q1,default
20191114_1353_61-1_L_A__novel_object__q2,area_min_25
20191114_1353_61-1_L_A__novel_object__q3,int_max_160_area_min_25
20191114_1353_61-1_L_A__novel_object__q4,int_max_160_area_min_25
20191114_1353_61-1_L_A__open_field__q1,default
20191114_1353_61-1_L_A__open_field__q2,no_bg_sub_area_min_10
20191114_1353_61-1_L_A__open_field__q3,default
20191114_1353_61-1_L_A__open_field__q4,no_bg_sub_area_min_10
20191114_1409_62-2_R_A__novel_object__q1,no_bg_sub_int_max_180_area_min_100
20191114_1409_62-2_R_A__novel_object__q2,int_max_160_area_min_25
20191114_1409_62-2_R_A__novel_object__q3,int_max_160_area_min_25
20191114_1409_62-2_R_A__novel_object__q4,int_max_160_area_min_25
20191114_1409_62-2_R_A__open_field__q1,no_bg_sub_area_min_10
20191114_1409_62-2_R_A__open_field__q2,no_bg_sub_area_min_10
20191114_1409_62-2_R_A__open_field__q3,no_bg_sub
20191114_1409_62-2_R_A__open_field__q4,no_bg_sub_area_min_10
20191114_1425_59-1_L_A__novel_object__q1,int_max_160_area_min_25
20191114_1425_59-1_L_A__novel_object__q2,no_bg_subint_max_175_area_min_200
20191114_1425_59-1_L_A__novel_object__q3,int_max_160_area_min_25
20191114_1425_59-1_L_A__novel_object__q4,default
20191114_1425_59-1_L_A__open_field__q1,default
20191114_1425_59-1_L_A__open_field__q2,no_bg_sub_area_min_10
20191114_1425_59-1_L_A__open_field__q3,default
20191114_1425_59-1_L_A__open_field__q4,no_bg_sub_area_min_10
20191114_1440_70-2_R_A__novel_object__q1,int_max_160_area_min_25
20191114_1440_70-2_R_A__novel_object__q2,int_max_160_area_min_25
20191114_1440_70-2_R_A__novel_object__q3,int_max_160_area_min_25
20191114_1440_70-2_R_A__novel_object__q4,int_max_150
20191114_1440_70-2_R_A__open_field__q1,no_bg_sub_area_min_10
20191114_1440_70-2_R_A__open_field__q2,no_bg_sub_area_min_10
20191114_1440_70-2_R_A__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191114_1440_70-2_R_A__open_field__q4,no_bg_sub_area_min_10
20191114_1455_69-1_L_A__novel_object__q1,int_max_160_area_min_25
20191114_1455_69-1_L_A__novel_object__q2,int_max_140
20191114_1455_69-1_L_A__novel_object__q3,int_max_140
20191114_1455_69-1_L_A__novel_object__q4,int_max_140
20191114_1455_69-1_L_A__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191114_1455_69-1_L_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191114_1455_69-1_L_A__open_field__q3,no_bg_sub_area_min_10
20191114_1455_69-1_L_A__open_field__q4,no_bg_sub_area_min_10
20191115_0954_71-1_L_A__novel_object__q1,int_max_140
20191115_0954_71-1_L_A__novel_object__q2,int_max_160_area_min_25
20191115_0954_71-1_L_A__novel_object__q3,int_max_140
20191115_0954_71-1_L_A__novel_object__q4,int_max_140
20191115_0954_71-1_L_A__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191115_0954_71-1_L_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191115_0954_71-1_L_A__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191115_0954_71-1_L_A__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191115_1024_72-1_R_A__novel_object__q1,int_max_160_area_min_25
20191115_1024_72-1_R_A__novel_object__q2,int_max_160_area_min_25
20191115_1024_72-1_R_A__novel_object__q3,int_max_150
20191115_1024_72-1_R_A__novel_object__q4,int_max_160_area_min_25
20191115_1024_72-1_R_A__open_field__q1,no_bg_sub_area_min_10
20191115_1024_72-1_R_A__open_field__q2,no_bg_sub_area_min_10
20191115_1024_72-1_R_A__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191115_1024_72-1_R_A__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191115_1036_80-2_L_A__novel_object__q1,int_max_160_area_min_25
20191115_1036_80-2_L_A__novel_object__q2,int_max_160_area_min_25
20191115_1036_80-2_L_A__novel_object__q3,int_max_160_area_min_25
20191115_1036_80-2_L_A__novel_object__q4,int_max_140
20191115_1036_80-2_L_A__open_field__q1,no_bg_sub_area_min_10
20191115_1036_80-2_L_A__open_field__q2,default
20191115_1036_80-2_L_A__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191115_1036_80-2_L_A__open_field__q4,no_bg_sub
20191115_1054_75-1_R_A__novel_object__q1,no_bg_sub_int_max_180_area_min_100
20191115_1054_75-1_R_A__novel_object__q2,int_max_160_area_min_25
20191115_1054_75-1_R_A__novel_object__q3,no_bg_sub_int_max_180_area_min_100
20191115_1054_75-1_R_A__novel_object__q4,no_bg_sub_int_max_160
20191115_1054_75-1_R_A__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191115_1054_75-1_R_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191115_1054_75-1_R_A__open_field__q3,no_bg_sub_area_min_10
20191115_1054_75-1_R_A__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191115_1113_95-1_L_A__novel_object__q1,int_max_140
20191115_1113_95-1_L_A__novel_object__q2,int_max_160_area_min_25
20191115_1113_95-1_L_A__novel_object__q3,int_max_160_area_min_25
20191115_1113_95-1_L_A__novel_object__q4,int_max_160_area_min_25
20191115_1113_95-1_L_A__open_field__q1,no_bg_sub_area_min_10
20191115_1113_95-1_L_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191115_1113_95-1_L_A__open_field__q3,no_bg_sub_area_min_10
20191115_1113_95-1_L_A__open_field__q4,no_bg_sub_area_min_10
20191115_1128_123-2_R_A__novel_object__q1,no_bg_sub
20191115_1128_123-2_R_A__novel_object__q2,int_max_150
20191115_1128_123-2_R_A__novel_object__q3,int_max_140
20191115_1128_123-2_R_A__novel_object__q4,int_max_160_area_min_25
20191115_1128_123-2_R_A__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191115_1128_123-2_R_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191115_1128_123-2_R_A__open_field__q3,default
20191115_1128_123-2_R_A__open_field__q4,no_bg_sub_area_min_10
20191115_1144_132-4-1_L_A__novel_object__q1,int_max_160_area_min_25
20191115_1144_132-4-1_L_A__novel_object__q2,int_max_160_area_min_25
20191115_1144_132-4-1_L_A__novel_object__q3,int_max_160_area_min_25
20191115_1144_132-4-1_L_A__novel_object__q4,no_bg_sub
20191115_1144_132-4-1_L_A__open_field__q1,default
20191115_1144_132-4-1_L_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191115_1144_132-4-1_L_A__open_field__q3,no_bg_sub_area_min_10
20191115_1144_132-4-1_L_A__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191115_1159_iCab_R_A__novel_object__q1,int_max_150
20191115_1159_iCab_R_A__novel_object__q2,area_min_150
20191115_1159_iCab_R_A__novel_object__q3,int_max_140
20191115_1159_iCab_R_A__novel_object__q4,int_max_140
20191115_1159_iCab_R_A__open_field__q1,no_bg_sub_area_min_10
20191115_1159_iCab_R_A__open_field__q2,no_bg_sub_area_min_10
20191115_1159_iCab_R_A__open_field__q3,no_bg_sub_area_min_10
20191115_1159_iCab_R_A__open_field__q4,no_bg_sub_area_min_10
20191115_1214_129-1_L_A__novel_object__q1,int_max_160_area_min_25
20191115_1214_129-1_L_A__novel_object__q2,int_max_160_area_min_25
20191115_1214_129-1_L_A__novel_object__q3,int_max_140
20191115_1214_129-1_L_A__novel_object__q4,int_max_160_area_min_25
20191115_1214_129-1_L_A__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191115_1214_129-1_L_A__open_field__q2,no_bg_sub_area_min_10
20191115_1214_129-1_L_A__open_field__q3,no_bg_sub_area_min_10
20191115_1214_129-1_L_A__open_field__q4,no_bg_sub_area_min_10
20191115_1235_117-2_R_A__novel_object__q1,int_max_160_area_min_25
20191115_1235_117-2_R_A__novel_object__q2,int_max_160_area_min_25
20191115_1235_117-2_R_A__novel_object__q3,int_max_150
20191115_1235_117-2_R_A__novel_object__q4,default
20191115_1235_117-2_R_A__open_field__q1,no_bg_sub_area_min_10
20191115_1235_117-2_R_A__open_field__q2,no_bg_sub_area_min_10
20191115_1235_117-2_R_A__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191115_1235_117-2_R_A__open_field__q4,no_bg_sub_area_min_10
20191115_1251_104-1_L_A__novel_object__q1,int_max_160_area_min_25
20191115_1251_104-1_L_A__novel_object__q2,int_max_160_area_min_25
20191115_1251_104-1_L_A__novel_object__q3,int_max_160_area_min_25
20191115_1251_104-1_L_A__novel_object__q4,int_max_160_area_min_25
20191115_1251_104-1_L_A__open_field__q1,no_bg_sub_area_min_10
20191115_1251_104-1_L_A__open_field__q2,no_bg_sub_area_min_10
20191115_1251_104-1_L_A__open_field__q3,no_bg_sub_area_min_10
20191115_1251_104-1_L_A__open_field__q4,no_bg_sub_area_min_10
20191115_1307_131-4_R_A__novel_object__q1,int_max_160_area_min_25
20191115_1307_131-4_R_A__novel_object__q2,int_max_160_area_min_25
20191115_1307_131-4_R_A__novel_object__q3,int_max_160_area_min_25
20191115_1307_131-4_R_A__novel_object__q4,int_max_160_area_min_25
20191115_1307_131-4_R_A__open_field__q1,no_bg_sub_area_min_10
20191115_1307_131-4_R_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191115_1307_131-4_R_A__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191115_1307_131-4_R_A__open_field__q4,no_bg_sub_area_min_10
20191115_1323_135-1_L_A__novel_object__q1,area_min_25
20191115_1323_135-1_L_A__novel_object__q2,area_min_25
20191115_1323_135-1_L_A__novel_object__q3,int_max_140
20191115_1323_135-1_L_A__novel_object__q4,int_max_160_area_min_25
20191115_1323_135-1_L_A__open_field__q1,default
20191115_1323_135-1_L_A__open_field__q2,default
20191115_1323_135-1_L_A__open_field__q3,no_bg_sub_area_min_10
20191115_1323_135-1_L_A__open_field__q4,no_bg_sub_area_min_10
20191115_1338_134-1_R_A__novel_object__q1,int_max_140
20191115_1338_134-1_R_A__novel_object__q2,no_bg_sub
20191115_1338_134-1_R_A__novel_object__q3,no_bg_sub_int_max_160
20191115_1338_134-1_R_A__novel_object__q4,int_max_140
20191115_1338_134-1_R_A__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191115_1338_134-1_R_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191115_1338_134-1_R_A__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191115_1338_134-1_R_A__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191115_1414_iCab_L_A__novel_object__q1,int_max_140
20191115_1414_iCab_L_A__novel_object__q2,int_max_150
20191115_1414_iCab_L_A__novel_object__q3,int_max_140
20191115_1414_iCab_L_A__novel_object__q4,int_max_140
20191115_1414_iCab_L_A__open_field__q1,no_bg_sub_area_min_10
20191115_1414_iCab_L_A__open_field__q2,no_bg_sub_area_min_10
20191115_1414_iCab_L_A__open_field__q3,no_bg_sub_area_min_10
20191115_1414_iCab_L_A__open_field__q4,no_bg_sub_area_min_10
20191115_1420_iCab_R_A__novel_object__q1,int_max_150
20191115_1420_iCab_R_A__novel_object__q2,int_max_140
20191115_1420_iCab_R_A__novel_object__q3,no_bg_sub_int_max_160
20191115_1420_iCab_R_A__novel_object__q4,int_max_140
20191115_1420_iCab_R_A__open_field__q1,no_bg_sub_area_min_10
20191115_1420_iCab_R_A__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191115_1420_iCab_R_A__open_field__q3,no_bg_sub_area_min_10
20191115_1420_iCab_R_A__open_field__q4,no_bg_sub_area_min_10
20191115_1445_139-4_L_A__novel_object__q1,int_max_150
20191115_1445_139-4_L_A__novel_object__q2,area_min_150
20191115_1445_139-4_L_A__novel_object__q3,no_bg_sub_int_max_180_area_min_100
20191115_1445_139-4_L_A__novel_object__q4,no_bg_sub_int_max_180
20191115_1445_139-4_L_A__open_field__q1,default
20191115_1445_139-4_L_A__open_field__q2,no_bg_sub_area_min_10
20191115_1445_139-4_L_A__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191115_1445_139-4_L_A__open_field__q4,no_bg_sub_area_min_10
20191115_1520_13-2_R_B__novel_object__q1,int_max_160_area_min_25
20191115_1520_13-2_R_B__novel_object__q2,int_max_140
20191115_1520_13-2_R_B__novel_object__q3,no_bg_sub
20191115_1520_13-2_R_B__novel_object__q4,no_bg_subint_max_175_area_min_200
20191115_1520_13-2_R_B__open_field__q1,no_bg_sub_area_min_10
20191115_1520_13-2_R_B__open_field__q2,no_bg_sub
20191115_1520_13-2_R_B__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191115_1520_13-2_R_B__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191115_1538_4-2_L_B__novel_object__q1,default
20191115_1538_4-2_L_B__novel_object__q2,int_max_160_area_min_25
20191115_1538_4-2_L_B__novel_object__q3,default
20191115_1538_4-2_L_B__novel_object__q4,no_bg_sub_int_max_180_area_min_100
20191115_1538_4-2_L_B__open_field__q1,no_bg_sub_area_min_10
20191115_1538_4-2_L_B__open_field__q2,no_bg_sub_area_min_10
20191115_1538_4-2_L_B__open_field__q3,no_bg_sub_area_min_10
20191115_1538_4-2_L_B__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191115_1548_5-1_R_B__novel_object__q1,int_max_160_area_min_25
20191115_1548_5-1_R_B__novel_object__q2,area_min_25
20191115_1548_5-1_R_B__novel_object__q3,int_max_160_area_min_25
20191115_1548_5-1_R_B__novel_object__q4,int_max_140
20191115_1548_5-1_R_B__open_field__q1,no_bg_sub_area_min_10
20191115_1548_5-1_R_B__open_field__q2,no_bg_sub_area_min_10
20191115_1548_5-1_R_B__open_field__q3,default
20191115_1548_5-1_R_B__open_field__q4,no_bg_sub_area_min_10
20191115_1606_11-2_L_B__novel_object__q1,int_max_160_area_min_25
20191115_1606_11-2_L_B__novel_object__q2,int_max_140
20191115_1606_11-2_L_B__novel_object__q3,int_max_140
20191115_1606_11-2_L_B__novel_object__q4,int_max_140
20191115_1606_11-2_L_B__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191115_1606_11-2_L_B__open_field__q2,no_bg_sub_area_min_10
20191115_1606_11-2_L_B__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191115_1606_11-2_L_B__open_field__q4,no_bg_sub
20191115_1615_11-1_R_B__novel_object__q1,no_bg_sub_int_max_160
20191115_1615_11-1_R_B__novel_object__q2,int_max_140
20191115_1615_11-1_R_B__novel_object__q3,int_max_140
20191115_1615_11-1_R_B__novel_object__q4,int_max_160_area_min_25
20191115_1615_11-1_R_B__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191115_1615_11-1_R_B__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191115_1615_11-1_R_B__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191115_1615_11-1_R_B__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191115_1633_10-1_L_B__novel_object__q1,int_max_140
20191115_1633_10-1_L_B__novel_object__q2,int_max_160_area_min_25
20191115_1633_10-1_L_B__novel_object__q3,int_max_140
20191115_1633_10-1_L_B__novel_object__q4,int_max_160_area_min_25
20191115_1633_10-1_L_B__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191115_1633_10-1_L_B__open_field__q2,no_bg_sub_area_min_10
20191115_1633_10-1_L_B__open_field__q3,no_bg_sub_area_min_10
20191115_1633_10-1_L_B__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191115_1642_14-1_R_B__novel_object__q1,int_max_160_area_min_25
20191115_1642_14-1_R_B__novel_object__q2,int_max_140
20191115_1642_14-1_R_B__novel_object__q3,int_max_140
20191115_1642_14-1_R_B__novel_object__q4,int_max_150
20191115_1642_14-1_R_B__open_field__q1,no_bg_sub_area_min_10
20191115_1642_14-1_R_B__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191115_1642_14-1_R_B__open_field__q3,no_bg_sub_area_min_10
20191115_1642_14-1_R_B__open_field__q4,no_bg_sub_area_min_10
20191116_1039_18-2_L_B__novel_object__q1,no_bg_sub
20191116_1039_18-2_L_B__novel_object__q2,no_bg_sub
20191116_1039_18-2_L_B__novel_object__q3,area_min_25
20191116_1039_18-2_L_B__novel_object__q4,int_max_150
20191116_1039_18-2_L_B__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191116_1039_18-2_L_B__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191116_1039_18-2_L_B__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191116_1039_18-2_L_B__open_field__q4,no_bg_sub_area_min_10
20191116_1044_43-2_R_B__novel_object__q1,int_max_160_area_min_25
20191116_1044_43-2_R_B__novel_object__q2,area_min_25
20191116_1044_43-2_R_B__novel_object__q3,int_max_160_area_min_25
20191116_1044_43-2_R_B__novel_object__q4,int_max_140
20191116_1044_43-2_R_B__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191116_1044_43-2_R_B__open_field__q2,no_bg_sub_area_min_10
20191116_1044_43-2_R_B__open_field__q3,no_bg_sub_area_min_10
20191116_1044_43-2_R_B__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191116_1106_iCab_L_B__novel_object__q1,int_max_160_area_min_25
20191116_1106_iCab_L_B__novel_object__q2,int_max_160_area_min_25
20191116_1106_iCab_L_B__novel_object__q3,int_max_160_area_min_25
20191116_1106_iCab_L_B__novel_object__q4,int_max_150
20191116_1106_iCab_L_B__open_field__q1,no_bg_sub_area_min_10
20191116_1106_iCab_L_B__open_field__q2,no_bg_sub_area_min_10
20191116_1106_iCab_L_B__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191116_1106_iCab_L_B__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191116_1116_39-2_R_B__novel_object__q1,int_max_140
20191116_1116_39-2_R_B__novel_object__q2,int_max_160_area_min_25
20191116_1116_39-2_R_B__novel_object__q3,int_max_140
20191116_1116_39-2_R_B__novel_object__q4,int_max_140
20191116_1116_39-2_R_B__open_field__q1,no_bg_sub_area_min_10
20191116_1116_39-2_R_B__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191116_1116_39-2_R_B__open_field__q3,no_bg_sub_area_min_10
20191116_1116_39-2_R_B__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191116_1134_14-2_L_B__novel_object__q1,area_min_25
20191116_1134_14-2_L_B__novel_object__q2,area_min_25
20191116_1134_14-2_L_B__novel_object__q3,no_bg_sub_int_max_160
20191116_1134_14-2_L_B__novel_object__q4,area_min_25
20191116_1134_14-2_L_B__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191116_1134_14-2_L_B__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191116_1134_14-2_L_B__open_field__q3,no_bg_sub_area_min_10
20191116_1134_14-2_L_B__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191116_1144_23-1_R_B__novel_object__q1,int_max_140
20191116_1144_23-1_R_B__novel_object__q2,int_max_150
20191116_1144_23-1_R_B__novel_object__q3,int_max_160_area_min_25
20191116_1144_23-1_R_B__novel_object__q4,int_max_140
20191116_1144_23-1_R_B__open_field__q1,no_bg_sub
20191116_1144_23-1_R_B__open_field__q2,no_bg_sub_area_min_10
20191116_1144_23-1_R_B__open_field__q3,no_bg_sub
20191116_1144_23-1_R_B__open_field__q4,no_bg_sub
20191116_1203_38-2_L_B__novel_object__q1,int_max_160_area_min_25
20191116_1203_38-2_L_B__novel_object__q2,int_max_140
20191116_1203_38-2_L_B__novel_object__q3,int_max_160_area_min_25
20191116_1203_38-2_L_B__novel_object__q4,int_max_160_area_min_25
20191116_1203_38-2_L_B__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191116_1203_38-2_L_B__open_field__q2,no_bg_sub_area_min_10
20191116_1203_38-2_L_B__open_field__q3,no_bg_sub_area_min_10
20191116_1203_38-2_L_B__open_field__q4,no_bg_sub_area_min_10
20191116_1211_17-1_R_B__novel_object__q1,int_max_160_area_min_25
20191116_1211_17-1_R_B__novel_object__q2,no_bg_sub_int_max_160
20191116_1211_17-1_R_B__novel_object__q3,int_max_140
20191116_1211_17-1_R_B__novel_object__q4,int_max_140
20191116_1211_17-1_R_B__open_field__q1,no_bg_sub_area_min_10
20191116_1211_17-1_R_B__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191116_1211_17-1_R_B__open_field__q3,no_bg_sub_area_min_10
20191116_1211_17-1_R_B__open_field__q4,no_bg_sub_area_min_10
20191116_1231_iCab_L_B__novel_object__q1,int_max_140
20191116_1231_iCab_L_B__novel_object__q2,int_max_140
20191116_1231_iCab_L_B__novel_object__q3,int_max_140
20191116_1231_iCab_L_B__novel_object__q4,int_max_160_area_min_25
20191116_1231_iCab_L_B__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191116_1231_iCab_L_B__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191116_1231_iCab_L_B__open_field__q3,no_bg_sub_area_min_10
20191116_1231_iCab_L_B__open_field__q4,no_bg_sub_area_min_10
20191116_1240_135-2_R_B__novel_object__q1,int_max_150
20191116_1240_135-2_R_B__novel_object__q2,no_bg_sub
20191116_1240_135-2_R_B__novel_object__q3,no_bg_sub
20191116_1240_135-2_R_B__novel_object__q4,int_max_160_area_min_25
20191116_1240_135-2_R_B__open_field__q1,no_bg_sub_area_min_10
20191116_1240_135-2_R_B__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191116_1240_135-2_R_B__open_field__q3,no_bg_sub_area_min_10
20191116_1240_135-2_R_B__open_field__q4,no_bg_sub_area_min_10
20191116_1258_80-1_L_B__novel_object__q1,int_max_160_area_min_25
20191116_1258_80-1_L_B__novel_object__q2,int_max_140
20191116_1258_80-1_L_B__novel_object__q3,int_max_160_area_min_25
20191116_1258_80-1_L_B__novel_object__q4,int_max_160_area_min_25
20191116_1258_80-1_L_B__open_field__q1,no_bg_sub_area_min_10
20191116_1258_80-1_L_B__open_field__q2,default
20191116_1258_80-1_L_B__open_field__q3,no_bg_sub_area_min_10
20191116_1258_80-1_L_B__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191116_1309_21-2_R_B__novel_object__q1,no_bg_sub_int_max_180_area_min_100
20191116_1309_21-2_R_B__novel_object__q2,int_max_140
20191116_1309_21-2_R_B__novel_object__q3,no_bg_sub
20191116_1309_21-2_R_B__novel_object__q4,int_max_140
20191116_1309_21-2_R_B__open_field__q1,no_bg_sub_area_min_10
20191116_1309_21-2_R_B__open_field__q2,no_bg_sub_area_min_10
20191116_1309_21-2_R_B__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191116_1309_21-2_R_B__open_field__q4,no_bg_sub_area_min_10_int_max_150
20191116_1325_75-1_L_B__novel_object__q1,no_bg_sub_int_max_180_area_min_100
20191116_1325_75-1_L_B__novel_object__q2,no_bg_sub
20191116_1325_75-1_L_B__novel_object__q3,no_bg_sub_int_max_180_area_min_100
20191116_1325_75-1_L_B__novel_object__q4,no_bg_sub_int_max_180_area_min_100
20191116_1325_75-1_L_B__open_field__q1,no_bg_sub_area_min_10_int_max_150
20191116_1325_75-1_L_B__open_field__q2,no_bg_sub_area_min_10_int_max_150
20191116_1325_75-1_L_B__open_field__q3,no_bg_sub_area_min_10_int_max_150
20191116_1325_75-1_L_B__open_field__q4,no_bg_sub_area_min_10_int_max_150
